Topic,Count,Name,Representation,n_pos_words,pos_words,coherence_c_v_pos,flag_small,flag_few_pos,flag_low_coh,noise_reason,noise_candidate,inspection_label
247,213,247_statue_earnestly_ora_gently,"['statue', 'earnestly', 'ora', 'gently', 'sister', 'piranhas', 'outpouring', 'slept', 'cornbread', 'lavishing', 'revolutionary', 'northeast', 'alertly', 'chiding', 'hurry', 'interrupted', 'intervened', 'arose', 'garner', 'particulars', 'wholesome', 'bulls', 'hairstylist', 'departed', 'born', 'skittish', 'inferior']",10.0,"['statue', 'sister', 'piranhas', 'outpouring', 'cornbread', 'hurry', 'garner', 'particulars', 'wholesome', 'hairstylist']",0.2734193809559497,False,False,False,,False,247_statue_earnestly_ora_gently
240,221,240_ia_worked_applied_developed,"['ia', 'worked', 'applied', 'developed', 'years', 'tasked', 'built', 'research', 'achieved', 'deal', 'learned', 'lasting', 'expected', 'thought', 'gotten', 'given', 'printed', 'career', 'attempted', 'booked', 'industry', 'opportunity', 'consequences', 'lost', 'elections', 'sic', 'spent']",10.0,"['years', 'research', 'deal', 'thought', 'career', 'booked', 'industry', 'opportunity', 'consequences', 'elections']",0.27405029598453795,False,False,False,,False,240_ia_worked_applied_developed
116,408,116_important_condition_just_plenty,"['important', 'condition', 'just', 'plenty', 'second', 'ways', 'grated', 'dependent', 'thing', 'morea', 'justa', 'homely', 'word', 'merrier', 'arrangement', 'contend', 'imposter', 'relatable', 'trend', 'otherworldly', 'busiest', 'inquisitive', 'politics', 'likely', 'existing', 'cooing', 'takes']",10.0,"['important', 'condition', 'second', 'ways', 'dependent', 'thing', 'word', 'arrangement', 'imposter', 'relatable']",0.2744034168598478,False,False,False,,False,116_important_condition_just_plenty
312,171,312_hair_stubble_shaved_forehead,"['hair', 'stubble', 'shaved', 'forehead', 'tousled', 'shaven', 'shave', 'mussed', 'scruff', 'shadow', 'slicked', 'trimmed', 'usual', 'comb', 'cropped', 'collar', 'haircut', 'styled', 'jaw', 'perfection', 'facial', 'curled', 'sides', 'strands', 'dusting', 'combed', 'rumpled']",10.0,"['hair', 'stubble', 'forehead', 'tousled', 'shaven', 'scruff', 'shadow', 'usual', 'comb', 'collar']",0.2747309455705695,False,False,False,,False,312_hair_stubble_shaved_forehead
3,4791,3_dinner_eat_food_lunch,"['dinner', 'eat', 'food', 'lunch', 'breakfast', 'bakery', 'chicken', 'sandwich', 'meal', 'dessert', 'hungry', 'restaurant', 'eggs', 'cream', 'plate', 'pizza', 'salad', 'soup', 'delicious', 'fork', 'bread', 'ate', 'pancakes', 'steak', 'sandwiches', 'flour', 'ingredients']",10.0,"['dinner', 'food', 'lunch', 'breakfast', 'bakery', 'chicken', 'sandwich', 'meal', 'dessert', 'hungry']",0.27506273024486283,False,False,False,,False,3_dinner_eat_food_lunch
28,1286,28_dona_want_say_need,"['dona', 'want', 'say', 'need', 'think', 'talk', 'really', 'anymore', 'anybody', 'flatter', 'tell', 'expect', 'complication', 'act', 'choice', 'means', 'respond', 'ta', 'engage', 'react', 'whata', 'thing', 'guacamole', 'die', 'belong', 'mind', 'shh']",10.0,"['complication', 'choice', 'guacamole', 'mind', 'things', 'matter', 'material', 'question', 'fact', 'invitation']",0.2753522618606764,False,False,False,,False,28_dona_want_say_need
26,1315,26_tonight_night_evening_nights,"['tonight', 'night', 'evening', 'nights', 'stand', 'saturday', 'happened', 'tonighta', 'nighttime', 'nighta', 'going', 'fun', 'enjoy', 'spend', 'spent', 'special', 'just', 'different', 'ita', 'best', 'middle', 'rest', 'tomorrow', 'previous', 'zone', 'wona', 'uncomplicated']",10.0,"['tonight', 'night', 'evening', 'nights', 'stand', 'nighttime', 'fun', 'different', 'best', 'middle']",0.27536842135100603,False,False,False,,False,26_tonight_night_evening_nights
228,242,228_home_edit_literally_heading,"['home', 'edit', 'literally', 'heading', 'homesick', 'likea', 'sense', 'want', 'descriptions', 'schooled', 'homey', 'belonging', 'taylora', 'residential', 'mobile', 'vow', 'work', 'sailing', 'visitors', 'aww', 'homea', 'nobodya', 'unmistakable', 'frenzy', 'bustling', 'permanently', 'injuries']",10.0,"['home', 'edit', 'homesick', 'sense', 'homey', 'residential', 'mobile', 'vow', 'work', 'sailing']",0.27593944020511546,False,False,False,,False,228_home_edit_literally_heading
365,145,365_mirror_reflection_bathroom_stare,"['mirror', 'reflection', 'bathroom', 'stare', 'survey', 'mirrors', 'glance', 'length', 'studied', 'look', 'tuck', 'haggard', 'inspected', 'checked', 'reflecting', 'sink', 'hoodie', 'stared', 'restroom', 'blink', 'catch', 'dresser', 'appearance', 'looked', 'visor', 'armoire', 'walk']",10.0,"['mirror', 'reflection', 'bathroom', 'mirrors', 'glance', 'length', 'look', 'haggard', 'sink', 'hoodie']",0.2779398867624179,False,False,False,,False,365_mirror_reflection_bathroom_stare
42,960,42_sexual_intimate_virginity_intimacy,"['sexual', 'intimate', 'virginity', 'intimacy', 'having', 'sexually', 'blowing', 'sexa', 'sexuality', 'just', 'unprotected', 'havena', 'meaningless', 'sexiest', 'thing', 'experience', 'ita', 'feels', 'affair', 'best', 'aspect', 'chemistry', 'sexier', 'rule', 'virgins', 'physical', 'isna']",10.0,"['sexual', 'intimate', 'virginity', 'intimacy', 'sexuality', 'just', 'unprotected', 'meaningless', 'sexiest', 'thing']",0.27887324116809176,False,False,False,,False,42_sexual_intimate_virginity_intimacy
99,444,99_loved_loves_adored_utterly,"['loved', 'loves', 'adored', 'utterly', 'madly', 'vacuum', 'told', 'despite', 'desperately', 'falling', 'truly', 'denying', 'cared', 'completely', 'thought', 'really', 'learning', 'matter', 'mezcal', 'pangs', 'turd', 'damned', 'unravels', 'doted', 'bossing', 'irrevocably', 'abashed']",10.0,"['vacuum', 'mezcal', 'pangs', 'turd', 'unfiltered', 'desirable', 'understandable', 'yesterday', 'apparent', 'wishes']",0.27946012006064913,False,False,False,,False,99_loved_loves_adored_utterly
9,3571,9_married_wedding_marriage_marry,"['married', 'wedding', 'marriage', 'marry', 'divorce', 'marrying', 'divorced', 'engaged', 'getting', 'ceremony', 'planner', 'wea', 'arranged', 'honeymoon', 'youa', 'want', 'planning', 'papers', 'annulled', 'groom', 'engagement', 'soon', 'years', 'months', 'isna', 'weeks', 'vegas']",10.0,"['married', 'wedding', 'marriage', 'divorce', 'divorced', 'ceremony', 'planner', 'arranged', 'honeymoon', 'planning']",0.28045692211486845,False,False,False,,False,9_married_wedding_marriage_marry
221,246,221_shower_bathroom_bath_towel,"['shower', 'bathroom', 'bath', 'towel', 'restroom', 'toilet', 'showered', 'tub', 'towels', 'quick', 'showers', 'washed', 'headed', 'wash', 'bathed', 'soaking', 'wrapped', 'climbed', 'clinic', 'bathtub', 'shampoo', 'soak', 'womena', 'flushed', 'robe', 'clad', 'shuts']",10.0,"['shower', 'bathroom', 'towel', 'restroom', 'toilet', 'tub', 'towels', 'quick', 'showers', 'clinic']",0.28055571072154006,False,False,False,,False,221_shower_bathroom_bath_towel
168,304,168_changed_change_changes_everythinga,"['changed', 'change', 'changes', 'everythinga', 'mind', 'topic', 'things', 'subject', 'revise', 'transformation', 'dynamics', 'priorities', 'thingsa', 'chop', 'lot', 'years', 'ago', 'different', 'lives', 'areaa', 'realities', 'behavior', 'irrevocably', 'drastically', 'incomprehensible', 'whiz', 'adapt']",10.0,"['change', 'changes', 'mind', 'topic', 'things', 'subject', 'dynamics', 'transformation', 'priorities', 'chop']",0.2820509814107576,False,False,False,,False,168_changed_change_changes_everythinga
7,4161,7_didn_won_therea_doesn,"['didn', 'won', 'therea', 'doesn', 'aren', 'thata', 'isn', 'mattered', 'shouldn', 'problem', 'matter', 'deal', 'idea', 'ita', 'wasn', 'matters', 'absolutely', 'point', 'luck', 'choice', 'true', 'fault', 'necessary', 'say', 'need', 'want', 'reason']",10.0,"['problem', 'deal', 'idea', 'point', 'luck', 'choice', 'true', 'fault', 'necessary', 'need']",0.28247575564417404,False,False,False,,False,7_didn_won_therea_doesn
270,198,270_cried_tears_sobbing_sobbed,"['cried', 'tears', 'sobbing', 'sobbed', 'bawling', 'weep', 'stop', 'whatsoever', 'feminine', 'start', 'undone', 'sob', 'tearsa', 'crya', 'prettily', 'hiccupping', 'ugly', 'messily', 'upholstery', 'sexless', 'guacamole', 'wracked', 'snot', 'weepy', 'depleted', 'sniffle', 'supermodels']",10.0,"['tears', 'sobbing', 'bawling', 'feminine', 'undone', 'sob', 'hiccupping', 'ugly', 'sexless', 'upholstery']",0.28338158373454214,False,False,False,,False,270_cried_tears_sobbing_sobbed
289,186,289_music_band_song_musicians,"['music', 'band', 'song', 'musicians', 'classical', 'jazz', 'playing', 'play', 'speakers', 'songs', 'quartet', 'instrumental', 'tune', 'background', 'plays', 'played', 'radio', 'instrument', 'changes', 'switches', 'musical', 'harps', 'disco', 'jamming', 'violin', 'caps', 'orleans']",10.0,"['music', 'band', 'song', 'musicians', 'classical', 'jazz', 'speakers', 'songs', 'instrumental', 'quartet']",0.28390986830757015,False,False,False,,False,289_music_band_song_musicians
268,199,268_ameliea_diary_frowns_tosses,"['ameliea', 'diary', 'frowns', 'tosses', 'widens', 'pouts', 'gaze', 'glances', 'breaks', 'props', 'ignores', 'snickers', 'stiffens', 'huffs', 'waves', 'turns', 'jumps', 'slackens', 'bourbona', 'flounces', 'broadens', 'rubs', 'clustered', 'forward', 'frothy', 'crosses', 'grasp']",10.0,"['diary', 'frowns', 'pouts', 'gaze', 'snickers', 'stiffens', 'waves', 'slackens', 'flounces', 'broadens']",0.28451407629321895,False,False,False,,False,268_ameliea_diary_frowns_tosses
261,204,261_doesn_introduce_cajoled_disarming,"['doesn', 'introduce', 'cajoled', 'disarming', 'sangria', 'teaches', 'uncompromising', 'tendencies', 'horizontal', 'protocol', 'darlin', 'allowance', 'reassuringly', 'severely', 'embedded', 'mexico', 'nuzzle', 'pardon', 'sedan', 'conventional', 'sleepless', 'prettier', 'relax', 'judgmental', 'passport', 'gonna', 'shita']",10.0,"['uncompromising', 'tendencies', 'horizontal', 'protocol', 'allowance', 'nuzzle', 'sedan', 'conventional', 'sleepless', 'prettier']",0.28455601673752806,False,False,False,,False,261_doesn_introduce_cajoled_disarming
87,486,87_leave_leaving_walk_left,"['leave', 'leaving', 'walk', 'left', 'need', 'leta', 'run', 'needed', 'fleeing', 'unscathed', 'turn', 'escape', 'caveman', 'running', 'solve', 'just', 'league', 'noa', 'getting', 'unfulfilled', 'outlast', 'dole', 'reiterated', 'unsolicited', 'detectives', 'cana', 'inner']",10.0,"['caveman', 'league', 'unfulfilled', 'unsolicited', 'detectives', 'inner', 'unmade', 'celibate', 'course', 'escort']",0.2863121255934718,False,False,False,,False,87_leave_leaving_walk_left
239,222,239_tears_prick_wipe_blink,"['tears', 'prick', 'wipe', 'blink', 'cheeks', 'tear', 'leak', 'sting', 'stung', 'welled', 'stream', 'corners', 'burned', 'fall', 'vision', 'unshed', 'spill', 'pooled', 'pricking', 'streaming', 'blurred', 'quickly', 'angrily', 'start', 'roll', 'gushed', 'sprung']",10.0,"['tears', 'cheeks', 'tear', 'sting', 'corners', 'vision', 'unshed', 'burst', 'reddened', 'sockets']",0.2863481508347947,False,False,False,,False,239_tears_prick_wipe_blink
151,338,151_leta_shall_suggested_leave,"['leta', 'shall', 'suggested', 'leave', 'says', 'talk', 'walk', 'outside', 'trickle', 'technique', 'deal', 'strategy', 'cool', 'auction', 'straight', 'just', 'handled', 'hypotheticals', 'wantina', 'training', 'suspend', 'aids', 'levvetora', 'say', 'lecturer', 'preconceived', 'tennessee']",10.0,"['talk', 'trickle', 'technique', 'deal', 'strategy', 'cool', 'auction', 'straight', 'hypotheticals', 'aids']",0.28717935323049226,False,False,False,,False,151_leta_shall_suggested_leave
86,495,86_york_rent_lease_city,"['york', 'rent', 'lease', 'city', 'rental', 'pay', 'live', 'monthly', 'renting', 'montha', 'landlord', 'week', 'orleans', 'yorker', 'moved', 'chicago', 'space', 'moving', 'lived', 'paying', 'month', 'place', 'credit', 'midtown', 'established', 'nyc', 'angeles']",10.0,"['rent', 'lease', 'city', 'rental', 'monthly', 'landlord', 'week', 'yorker', 'space', 'month']",0.287302003579261,False,False,False,,False,86_york_rent_lease_city
71,574,71_pocket_dialed_cellphone_rang,"['pocket', 'dialed', 'cellphone', 'rang', 'screen', 'message', 'hangs', 'pulls', 'ringing', 'buzzed', 'scrolling', 'hung', 'beeped', 'jacket', 'picks', 'picked', 'rings', 'grabs', 'table', 'punching', 'vibrated', 'buzzes', 'button', 'checks', 'holds', 'incoming', 'ear']",10.0,"['pocket', 'cellphone', 'rang', 'screen', 'message', 'ringing', 'jacket', 'rings', 'table', 'button']",0.2876733445610633,False,False,False,,False,71_pocket_dialed_cellphone_rang
19,2051,19_stomach_chest_blood_veins,"['stomach', 'chest', 'blood', 'veins', 'temples', 'spine', 'belly', 'adrenaline', 'heartbeat', 'beating', 'tingle', 'races', 'begins', 'shiver', 'beat', 'pounds', 'beats', 'racing', 'flutters', 'thuds', 'rate', 'thud', 'stabs', 'endings', 'pounding', 'knots', 'twists']",10.0,"['stomach', 'chest', 'blood', 'veins', 'temples', 'spine', 'belly', 'adrenaline', 'heartbeat', 'tingle']",0.28797578639372795,False,False,False,,False,19_stomach_chest_blood_veins
279,191,279_mile_dishing_pilot_london,"['mile', 'dishing', 'pilot', 'london', 'precautions', 'losing', 'wolves', 'trek', 'booking', 'competitors', 'visitors', 'yards', 'stammers', 'half', 'today', 'wants', 'stock', 'circling', 'likes', 'southwest', 'banal', 'grading', 'months', 'reputations', 'alexandera', 'piggyback', 'use']",10.0,"['mile', 'pilot', 'precautions', 'wolves', 'trek', 'booking', 'competitors', 'visitors', 'yards', 'stammers']",0.2880851688095154,False,False,False,,False,279_mile_dishing_pilot_london
153,331,153_odd_confusing_complicated_weirdest,"['odd', 'confusing', 'complicated', 'weirdest', 'creepy', 'surprising', 'feels', 'strangest', 'weirdo', 'peculiar', 'oddly', 'ita', 'bizarre', 'ironic', 'thing', 'weirdness', 'unusual', 'weirder', 'enigma', 'sensuous', 'acting', 'strangely', 'thata', 'isn', 'unnatural', 'weirdly', 'downright']",10.0,"['odd', 'confusing', 'complicated', 'weirdest', 'surprising', 'strangest', 'peculiar', 'bizarre', 'ironic', 'thing']",0.2881998284571361,False,False,False,,False,153_odd_confusing_complicated_weirdest
271,198,271_sama_couldn_didn_sculpted,"['sama', 'couldn', 'didn', 'sculpted', 'conquest', 'labor', 'charmed', 'insisting', 'advantage', 'defenses', 'yearning', 'physical', 'appeared', 'karaa', 'resist', 'discarded', 'hadn', 'feminine', 'couldna', 'moment', 'coast', 'asymmetry', 'haunted', 'softened', 'impressivea', 'sacrilege', 'texting']",10.0,"['conquest', 'labor', 'advantage', 'defenses', 'physical', 'feminine', 'moment', 'coast', 'asymmetry', 'sacrilege']",0.2892816477868973,False,False,False,,False,271_sama_couldn_didn_sculpted
179,296,179_heidia_asked_cried_soa,"['heidia', 'asked', 'cried', 'soa', 'applies', 'bathing', 'engage', 'pouted', 'insisted', 'labor', 'overton', 'trunk', 'compartmentalize', 'treaded', 'muttered', 'grin', 'crier', 'cutoffs', 'hopped', 'stresses', 'officially', 'presently', 'enviable', 'im', 'eliminate', 'happened', 'conversation']",10.0,"['bathing', 'labor', 'overton', 'trunk', 'grin', 'cutoffs', 'stresses', 'enviable', 'conversation', 'harem']",0.28972322543557816,False,False,False,,False,179_heidia_asked_cried_soa
329,161,329_remya_dependable_coos_wails,"['remya', 'dependable', 'coos', 'wails', 'parenting', 'competent', 'guardian', 'having', 'raise', 'formula', 'squeals', 'faking', 'grandmothera', 'diaper', 'rights', 'grow', 'sake', 'suspicion', 'fans', 'hours', 'parent', 'loves', 'waves', 'daisya', 'teammatesa', 'temporary', 'slugger']",10.0,"['dependable', 'coos', 'wails', 'parenting', 'competent', 'guardian', 'formula', 'squeals', 'faking', 'diaper']",0.28981227903254686,False,False,False,,False,329_remya_dependable_coos_wails
123,392,123_police_cops_guard_cop,"['police', 'cops', 'guard', 'cop', 'ambulance', 'guards', 'paramedics', 'station', 'officers', 'uniform', 'bodyguards', 'personnel', 'gate', 'systems', 'arrest', 'called', 'building', 'fund', 'peephole', 'arrived', 'complaint', 'brandishing', 'local', 'escort', 'raiser', 'rayforda', 'earpiece']",10.0,"['police', 'cops', 'guard', 'cop', 'ambulance', 'guards', 'paramedics', 'station', 'officers', 'uniform']",0.29009989402287706,False,False,False,,False,123_police_cops_guard_cop
230,238,230_didn_testily_talked_hadn,"['didn', 'testily', 'talked', 'hadn', 'wasn', 'cast', 'wheelchair', 'figured', 'repeated', 'told', 'fond', 'couldn', 'despite', 'photo', 'weren', 'countered', 'aren', 'scowled', 'golf', 'heard', 'threes', 'rancor', 'children', 'information', 'citation', 'egypt', 'mansion']",10.0,"['cast', 'wheelchair', 'fond', 'photo', 'golf', 'rancor', 'threes', 'children', 'information', 'citation']",0.29082844413809167,False,False,False,,False,230_didn_testily_talked_hadn
161,320,161_liked_likes_hea_really,"['liked', 'likes', 'hea', 'really', 'aggressively', 'actor', 'nicest', 'qualities', 'enjoy', 'intelligent', 'sci', 'extremely', 'likea', 'excellent', 'best', 'lot', 'breakthroughs', 'brilliant', 'knowledgeable', 'lad', 'shape', 'accolades', 'scum', 'stellar', 'dubiously', 'finer', 'prosthetic']",10.0,"['actor', 'nicest', 'qualities', 'intelligent', 'excellent', 'best', 'lot', 'breakthroughs', 'brilliant', 'lad']",0.29084975027215193,False,False,False,,False,161_liked_likes_hea_really
57,689,57_shower_bathroom_bath_tub,"['shower', 'bathroom', 'bath', 'tub', 'toilet', 'bathtub', 'showers', 'restroom', 'showering', 'showered', 'spray', 'stall', 'quick', 'showerhead', 'toilets', 'towel', 'use', 'jacuzzi', 'walk', 'bathrooms', 'running', 'turn', 'robe', 'clothes', 'need', 'washing', 'suite']",10.0,"['shower', 'bathroom', 'bath', 'tub', 'toilet', 'bathtub', 'showers', 'restroom', 'spray', 'stall']",0.29108989313660655,False,False,False,,False,57_shower_bathroom_bath_tub
336,157,336_alternatives_automatically_beg_thanks,"['alternatives', 'automatically', 'beg', 'thanks', 'answer', 'hear', 'looking', 'make', 'say', 'way', 'want', 'dona', 'just', 'ia', '', '', '', '', '', '', '', '', '', '', '', '', '']",4.0,"['alternatives', 'thanks', 'answer', 'way']",0.29206022677651006,False,False,False,,False,336_alternatives_automatically_beg_thanks
96,446,96_whispers_whispered_whisper_softly,"['whispers', 'whispered', 'whisper', 'softly', 'breaking', 'ear', 'plea', 'murmured', 'soft', 'someday', 'muffled', 'husky', 'hear', 'hoarsely', 'blessed', 'dramatically', 'whistle', 'yesa', 'begging', 'low', 'cracking', 'dona', 'breathy', 'playfully', 'barroom', 'realness', 'sshh']",10.0,"['whispers', 'whisper', 'ear', 'plea', 'soft', 'someday', 'husky', 'blessed', 'low', 'breathy']",0.292360924011323,False,False,False,,False,96_whispers_whispered_whisper_softly
